country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
DK,2033,max-electron,growth-3pct,29888.600654964208,69594.00540539683,29888.600654964208,39705.40475043263,85197.02426349113,16187.434610063314,0.256
DK,2034,max-electron,growth-3pct,27748.942079166325,71681.82556755874,27748.942079166325,43932.883488392414,94268.0464801184,17910.928831222496,0.28800000000000003
DK,2035,max-electron,growth-3pct,25609.28350336844,73832.2803345855,25609.28350336844,48222.99683121707,103473.46556246074,19659.958456867542,0.32
DK,2036,max-electron,growth-3pct,23469.624927570552,76047.24874462307,23469.624927570552,52577.62381705252,112817.31341648957,21435.28954913302,0.35200000000000004
DK,2037,max-electron,growth-3pct,21329.966351772673,78328.66620696176,21329.966351772673,56998.69985518909,122303.74290535548,23237.711152017542,0.38400000000000006
DK,2038,max-electron,growth-3pct,19190.307775974783,80678.52619317062,19190.307775974783,61488.218417195836,131937.03147810363,25068.03598083969,0.41600000000000004
DK,2039,max-electron,growth-3pct,17050.649200176904,83098.88197896574,17050.649200176904,66048.23277878884,141721.58490725042,26927.101132377582,0.44800000000000006
DK,2040,max-electron,growth-3pct,14910.990624379021,85591.84843833471,14910.990624379021,70680.85781395569,151661.94113848783,28815.768816312688,0.48
DK,2041,max-electron,growth-3pct,14007.709851995482,88159.60389148476,14007.709851995482,74151.89403948927,159109.84298925588,30230.870167958616,0.512
DK,2042,max-electron,growth-3pct,13104.429079611946,90804.3920082293,13104.429079611946,77699.96292861736,166723.03603276188,31677.376846224757,0.544
DK,2043,max-electron,growth-3pct,12201.148307228405,93528.5237684762,12201.148307228405,81327.3754612478,174506.47900478798,33156.231010909716,0.5760000000000001
DK,2044,max-electron,growth-3pct,11297.867534844865,96334.37948153047,11297.867534844865,85036.51194668561,182465.27940318975,34668.40308660605,0.6080000000000001
DK,2045,max-electron,growth-3pct,10394.58676246133,99224.4108659764,10394.58676246133,88829.82410351507,190604.69795075848,36214.892610644114,0.64
