country,scenario,year,naphta_total,naphta_domestic,naphta_imported,electricity_demand_from_naphta,ch4_demand_from_naphta,h2_demand_from_naphta,demand_factor,import_share
HU,intermediary-eu-naphta,2042,6566413.824446751,6566413.824446751,0.0,385185.8349420464,104537.30808519227,58703.73959055395,0.5590816368196468,0.0
HU,intermediary-eu-naphta,2043,6369421.409713348,6369421.409713348,0.0,373630.259893785,101401.1888426365,56942.62740283734,0.5423091877150574,0.0
HU,intermediary-eu-naphta,2044,6178338.767421948,6178338.767421948,0.0,362421.3520969714,98359.15317735741,55234.348580752216,0.5260399120836057,0.0
HU,intermediary-eu-naphta,2045,5992988.604399289,5992988.604399289,0.0,351548.7115340623,95408.37858203668,53577.31812332964,0.5102587147210975,0.0
HU,intermediary-eu-naphta,2046,5783234.003245314,5783234.003245314,0.0,339244.5066303701,92069.0853316654,51702.1119890131,0.4923996597058591,0.0
HU,intermediary-eu-naphta,2047,5580820.813131729,5580820.813131729,0.0,327370.9488983072,88846.66734505713,49892.53806939766,0.4751656716161541,0.0
HU,intermediary-eu-naphta,2048,5385492.084672119,5385492.084672119,0.0,315912.96568686643,85737.03398798013,48146.29923696874,0.4585348731095887,0.0
HU,intermediary-eu-naphta,2049,5196999.8617085945,5196999.8617085945,0.0,304856.01188782614,82736.23779840082,46461.178763674834,0.4424861525507531,0.0
HU,intermediary-eu-naphta,2050,5015104.866548793,5015104.866548793,0.0,294186.05147175223,79840.46947545679,44835.03750694621,0.4269991372114767,0.0
IE,intermediary-eu-naphta,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IE,intermediary-eu-naphta,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0
IE,intermediary-eu-naphta,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.992016,0.0
IE,intermediary-eu-naphta,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.988047936,0.0
IE,intermediary-eu-naphta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.984095744256,0.0
IE,intermediary-eu-naphta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.980159361278976,0.0
IE,intermediary-eu-naphta,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.97623872383386,0.0
IE,intermediary-eu-naphta,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.9723337689385245,0.0
IE,intermediary-eu-naphta,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.9684444338627705,0.0
IE,intermediary-eu-naphta,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.9645706561273194,0.0
IE,intermediary-eu-naphta,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.9607123735028101,0.0
IE,intermediary-eu-naphta,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.861182571607919,0.0
IE,intermediary-eu-naphta,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.8439589201757606,0.0
IE,intermediary-eu-naphta,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.8270797417722453,0.0
IE,intermediary-eu-naphta,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.8105381469368004,0.0
IE,intermediary-eu-naphta,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.7943273839980644,0.0
IE,intermediary-eu-naphta,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.778440836318103,0.0
IE,intermediary-eu-naphta,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.7550876112285598,0.0
IE,intermediary-eu-naphta,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.7324349828917031,0.0
IE,intermediary-eu-naphta,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.7104619334049519,0.0
IE,intermediary-eu-naphta,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.6891480754028034,0.0
IE,intermediary-eu-naphta,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.5941987850139727,0.0
IE,intermediary-eu-naphta,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.5763728214635535,0.0
IE,intermediary-eu-naphta,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.5590816368196468,0.0
IE,intermediary-eu-naphta,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.5423091877150574,0.0
IE,intermediary-eu-naphta,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.5260399120836057,0.0
IE,intermediary-eu-naphta,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.5102587147210975,0.0
IE,intermediary-eu-naphta,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.4923996597058591,0.0
IE,intermediary-eu-naphta,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.4751656716161541,0.0
IE,intermediary-eu-naphta,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.4585348731095887,0.0
IE,intermediary-eu-naphta,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.4424861525507531,0.0
IE,intermediary-eu-naphta,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.4269991372114767,0.0
IT,intermediary-eu-naphta,2019,28277221.999999993,28277221.999999993,0.0,1658741.8425199995,450173.37423999986,252798.36467999994,1.0,0.0
IT,intermediary-eu-naphta,2020,28164113.111999992,28164113.111999992,0.0,1652106.8751499194,448372.6807430399,251787.17122127992,0.996,0.0
IT,intermediary-eu-naphta,2021,28051456.659551993,28051456.659551993,0.0,1645498.44764932,446579.19002006773,250780.02253639483,0.992016,0.0
IT,intermediary-eu-naphta,2022,27939250.832913782,27939250.832913782,0.0,1638916.4538587225,444792.8732599874,249776.9024462492,0.988047936,0.0
IT,intermediary-eu-naphta,2023,27827493.82958213,27827493.82958213,0.0,1632360.7880432876,443013.7017669475,248777.79483646422,0.984095744256,0.0
IT,intermediary-eu-naphta,2024,27716183.8542638,27716183.8542638,0.0,1625831.3448911144,441241.6469598797,247782.68365711838,0.980159361278976,0.0
IT,intermediary-eu-naphta,2025,27605319.118846744,27605319.118846744,0.0,1619328.01951155,439476.6803720402,246791.5529224899,0.97623872383386,0.0
IT,intermediary-eu-naphta,2026,27494897.842371356,27494897.842371356,0.0,1612850.7074335036,437718.773650552,245804.3867107999,0.9723337689385245,0.0
IT,intermediary-eu-naphta,2027,27384918.251001872,27384918.251001872,0.0,1606399.3046037697,435967.8985559498,244821.16916395674,0.9684444338627705,0.0
IT,intermediary-eu-naphta,2028,27275378.577997863,27275378.577997863,0.0,1599973.7073853547,434224.02696172596,243841.8844873009,0.9645706561273194,0.0
IT,intermediary-eu-naphta,2029,27166277.06368587,27166277.06368587,0.0,1593573.8125558132,432487.1308538791,242866.5169493517,0.9607123735028101,0.0
IT,intermediary-eu-naphta,2030,24351850.759888016,24351850.759888016,0.0,1428479.5655750309,387681.4640974172,217705.54579339887,0.861182571607919,0.0
IT,intermediary-eu-naphta,2031,23864813.744690254,23864813.744690254,0.0,1399909.9742635302,379927.8348154689,213351.43487753088,0.8439589201757606,0.0
IT,intermediary-eu-naphta,2032,23387517.46979645,23387517.46979645,0.0,1371911.7747782597,372329.27811915945,209084.40617998026,0.8270797417722453,0.0
IT,intermediary-eu-naphta,2033,22919767.12040052,22919767.12040052,0.0,1344473.5392826942,364882.6925567763,204902.71805638063,0.8105381469368004,0.0
IT,intermediary-eu-naphta,2034,22461371.777992506,22461371.777992506,0.0,1317584.0684970403,357585.0387056407,200804.663695253,0.7943273839980644,0.0
IT,intermediary-eu-naphta,2035,22012144.342432655,22012144.342432655,0.0,1291232.3871270996,350433.3379315279,196788.57042134795,0.778440836318103,0.0
IT,intermediary-eu-naphta,2036,21351780.01215967,21351780.01215967,0.0,1252495.4155132864,339920.337793582,190884.91330870747,0.7550876112285598,0.0
IT,intermediary-eu-naphta,2037,20711226.611794885,20711226.611794885,0.0,1214920.553047888,329722.7276597746,185158.36590944626,0.7324349828917031,0.0
IT,intermediary-eu-naphta,2038,20089889.813441034,20089889.813441034,0.0,1178472.936456451,319831.0458299813,179603.61493216286,0.7104619334049519,0.0
IT,intermediary-eu-naphta,2039,19487193.119037807,19487193.119037807,0.0,1143118.7483627577,310236.1144550819,174215.506484198,0.6891480754028034,0.0
IT,intermediary-eu-naphta,2040,16802290.955970377,16802290.955970377,0.0,985622.3874772222,267492.4720190484,150212.48114637518,0.5941987850139727,0.0
