country,base_scenario,scenario,year,nh3_consumption_t,nh3_domestic_t,nh3_imported_t,nh3_domestic_ch4_to_h2_to_nh3_t,nh3_domestic_h2_to_nh3_t,h2_demand_network_t,h2_produced_onsite_t,nh3_core_t,nh3_maritime_t,ch4_demand_for_h2_t,ch4_demand_for_nh3_t,hb_electricity_kwh,domestic_share,h2_route_share_of_domestic
HU,DE,intermediary-eu-nh3,2034,382000.0,382000.0,0.0,254666.6666666667,127333.33333333333,22920.0,45840.0,382000.0,0.0,120631.57894736843,120631.57894736843,376354.04,0.9357142857142857,0.3333333333333333
HU,DE,intermediary-eu-nh3,2035,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.9357142857142857,0.5
HU,DE,intermediary-eu-nh3,2036,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.9357142857142857,0.5
HU,DE,intermediary-eu-nh3,2037,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.9357142857142857,0.5
HU,DE,intermediary-eu-nh3,2038,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.9357142857142857,0.5
HU,DE,intermediary-eu-nh3,2039,382000.0,382000.0,0.0,191000.0,191000.0,34380.0,34380.0,382000.0,0.0,90473.68421052632,90473.68421052632,376354.04,0.9142857142857143,0.5
HU,DE,intermediary-eu-nh3,2040,382000.0,382000.0,0.0,127333.33333333334,254666.66666666666,45840.0,22920.0,382000.0,0.0,60315.78947368421,60315.78947368421,376354.04,0.9142857142857143,0.6666666666666666
HU,DE,intermediary-eu-nh3,2041,382000.0,382000.0,0.0,127333.33333333334,254666.66666666666,45840.0,22920.0,382000.0,0.0,60315.78947368421,60315.78947368421,376354.04,0.9142857142857143,0.6666666666666666
HU,DE,intermediary-eu-nh3,2042,382000.0,382000.0,0.0,127333.33333333334,254666.66666666666,45840.0,22920.0,382000.0,0.0,60315.78947368421,60315.78947368421,376354.04,0.9142857142857143,0.6666666666666666
HU,DE,intermediary-eu-nh3,2043,382000.0,382000.0,0.0,127333.33333333334,254666.66666666666,45840.0,22920.0,382000.0,0.0,60315.78947368421,60315.78947368421,376354.04,0.9142857142857143,0.6666666666666666
HU,DE,intermediary-eu-nh3,2044,382000.0,382000.0,0.0,127333.33333333334,254666.66666666666,45840.0,22920.0,382000.0,0.0,60315.78947368421,60315.78947368421,376354.04,0.8928571428571428,0.6666666666666666
HU,DE,intermediary-eu-nh3,2045,382000.0,382000.0,0.0,63666.66666666663,318333.3333333334,57300.00000000001,11459.999999999993,382000.0,0.0,30157.89473684209,30157.89473684209,376354.04,0.8928571428571428,0.8333333333333334
HU,DE,intermediary-eu-nh3,2046,382000.0,382000.0,0.0,63666.66666666663,318333.3333333334,57300.00000000001,11459.999999999993,382000.0,0.0,30157.89473684209,30157.89473684209,376354.04,0.8928571428571428,0.8333333333333334
HU,DE,intermediary-eu-nh3,2047,382000.0,382000.0,0.0,63666.66666666663,318333.3333333334,57300.00000000001,11459.999999999993,382000.0,0.0,30157.89473684209,30157.89473684209,376354.04,0.8928571428571428,0.8333333333333334
HU,DE,intermediary-eu-nh3,2048,382000.0,382000.0,0.0,63666.66666666663,318333.3333333334,57300.00000000001,11459.999999999993,382000.0,0.0,30157.89473684209,30157.89473684209,376354.04,0.8928571428571428,0.8333333333333334
HU,DE,intermediary-eu-nh3,2049,382000.0,382000.0,0.0,63666.66666666663,318333.3333333334,57300.00000000001,11459.999999999993,382000.0,0.0,30157.89473684209,30157.89473684209,376354.04,0.8714285714285714,0.8333333333333334
HU,DE,intermediary-eu-nh3,2050,382000.0,382000.0,0.0,0.0,382000.0,68760.0,0.0,382000.0,0.0,0.0,0.0,376354.04,0.85,1.0
HU,GA,intermediary-eu-nh3,2019,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,GA,intermediary-eu-nh3,2020,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,GA,intermediary-eu-nh3,2021,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,GA,intermediary-eu-nh3,2022,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,GA,intermediary-eu-nh3,2023,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,1.0,0.0
HU,GA,intermediary-eu-nh3,2024,382000.0,382000.0,0.0,382000.0,0.0,0.0,68760.0,382000.0,0.0,180947.36842105264,180947.36842105264,376354.04,0.9785714285714285,0.0
HU,GA,intermediary-eu-nh3,2025,382000.0,382000.0,0.0,318333.3333333333,63666.666666666664,11460.0,57299.99999999999,382000.0,0.0,150789.4736842105,150789.4736842105,376354.04,0.9785714285714285,0.16666666666666666
HU,GA,intermediary-eu-nh3,2026,382000.0,382000.0,0.0,318333.3333333333,63666.666666666664,11460.0,57299.99999999999,382000.0,0.0,150789.4736842105,150789.4736842105,376354.04,0.9785714285714285,0.16666666666666666
HU,GA,intermediary-eu-nh3,2027,382000.0,382000.0,0.0,318333.3333333333,63666.666666666664,11460.0,57299.99999999999,382000.0,0.0,150789.4736842105,150789.4736842105,376354.04,0.9785714285714285,0.16666666666666666
HU,GA,intermediary-eu-nh3,2028,382000.0,382000.0,0.0,318333.3333333333,63666.666666666664,11460.0,57299.99999999999,382000.0,0.0,150789.4736842105,150789.4736842105,376354.04,0.9785714285714285,0.16666666666666666
HU,GA,intermediary-eu-nh3,2029,382000.0,382000.0,0.0,318333.3333333333,63666.666666666664,11460.0,57299.99999999999,382000.0,0.0,150789.4736842105,150789.4736842105,376354.04,0.9571428571428572,0.16666666666666666
HU,GA,intermediary-eu-nh3,2030,382000.0,382000.0,0.0,254666.6666666667,127333.33333333333,22920.0,45840.0,382000.0,0.0,120631.57894736843,120631.57894736843,376354.04,0.9571428571428572,0.3333333333333333
HU,GA,intermediary-eu-nh3,2031,382000.0,382000.0,0.0,254666.6666666667,127333.33333333333,22920.0,45840.0,382000.0,0.0,120631.57894736843,120631.57894736843,376354.04,0.9571428571428572,0.3333333333333333
