country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
AT,2041,more-molecule,decline-1pct,1831.067689121509,6015.802761873681,1831.067689121509,4184.7350727521725,8979.305909875266,1706.0681228763005,0.512
AT,2042,more-molecule,decline-1pct,1701.1034274973272,5955.6447342549445,1701.1034274973272,4254.541306757617,9129.091145655791,1734.5273176746005,0.544
AT,2043,more-molecule,decline-1pct,1571.1391658731445,5896.088286912395,1571.1391658731445,4324.949121039251,9280.167209466132,1763.231769798565,0.5760000000000001
AT,2044,more-molecule,decline-1pct,1441.174904248962,5837.127404043272,1441.174904248962,4395.95249979431,9432.521193025981,1792.1790266749365,0.6080000000000001
AT,2045,more-molecule,decline-1pct,1311.21064262478,5778.756130002838,1311.21064262478,4467.545487378058,9586.140317137844,1821.3666602561905,0.64
AT,2046,more-molecule,decline-1pct,1181.2463810005972,5720.9685687028095,1181.2463810005972,4539.722187702212,9741.011930396204,1850.7922667752787,0.672
AT,2047,more-molecule,decline-1pct,1051.2821193764155,5663.758883015782,1051.2821193764155,4612.476763639366,9897.123507909595,1880.4534665028232,0.7040000000000001
AT,2048,more-molecule,decline-1pct,921.317857752233,5607.121294185624,921.317857752233,4685.803436433391,10054.462650035466,1910.3479035067385,0.7360000000000001
AT,2049,more-molecule,decline-1pct,791.3535961280509,5551.050081243768,791.3535961280509,4759.696485115717,10213.017081127695,1940.473245414262,0.7680000000000001
AT,2050,more-molecule,decline-1pct,661.3893345038687,5495.53958043133,661.3893345038687,4834.150245927462,10372.774648296614,1970.8271831763566,0.8
BE,2025,more-molecule,decline-1pct,70071.88273386551,70071.88273386551,70071.88273386551,0.0,0.0,0.0,0.0
BE,2026,more-molecule,decline-1pct,65470.25882769069,69371.16390652685,65470.25882769069,3900.9050788361637,8370.283762125839,1590.3539148039094,0.032
BE,2027,more-molecule,decline-1pct,60868.634921515855,68677.45226746159,60868.634921515855,7808.817345945732,16755.60304883833,3183.5645792792825,0.064
BE,2028,more-molecule,decline-1pct,56267.01101534101,67990.67774478697,56267.01101534101,11723.666729445955,25155.80750489157,4779.603425929398,0.09600000000000002
BE,2029,more-molecule,decline-1pct,51665.387109166186,67310.7709673391,51665.387109166186,15645.383858172907,33570.74827859212,6378.442172932502,0.128
BE,2030,more-molecule,decline-1pct,47063.76320299135,66637.6632576657,47063.76320299135,19573.90005467435,42000.278006763554,7980.052821285075,0.16
BE,2031,more-molecule,decline-1pct,44302.29003826682,65971.28662508905,44302.29003826682,21668.996586822228,46495.78664609594,8834.199462758228,0.19200000000000003
BE,2032,more-molecule,decline-1pct,41540.81687354228,65311.57375883816,41540.81687354228,23770.75688529588,51005.59391970523,9691.062844743994,0.22400000000000003
BE,2033,more-molecule,decline-1pct,38779.34370881774,64658.458021249775,38779.34370881774,25879.114312432037,55529.55684124865,10550.615799837244,0.256
BE,2034,more-molecule,decline-1pct,36017.8705440932,64011.87344103728,36017.8705440932,27994.002896944075,60067.53385424684,11412.831432306899,0.28800000000000003
BE,2035,more-molecule,decline-1pct,33256.39737936867,63371.7547066269,33256.39737936867,30115.357327258236,64619.38481778526,12277.6831153792,0.32
BE,2036,more-molecule,decline-1pct,30494.924214644132,62738.037159560634,30494.924214644132,32243.112944916502,69184.97099235853,13145.144488548121,0.35200000000000004
