country,year,olefins_proxy_refinery_t_per_yr,olefins_refinery_t_per_yr,olefins_total_t_per_yr,olefins_nonrefinery_t_per_yr,olefins_e_t_per_yr,olefins_bio_e_t_per_yr,olefins_bio_t_per_yr,h2_refinery_t_per_yr,h2_nonrefinery_t_per_yr,h2_total_t_per_yr,refinery_scenario,demand_scenario
CY,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CY,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,more-molecule,decline-1pct
CZ,2025,350.2977793233747,350.2977793233747,350.2977793233747,0.0,0.0,0.0,0.0,17.514888966168737,0.0,17.514888966168737,more-molecule,decline-1pct
CZ,2026,318.021513347197,318.021513347197,346.79480153014094,28.77328818294393,20.14130172806075,2.877328818294393,5.754657636588786,15.901075667359851,9.865785052167814,25.766860719527664,more-molecule,decline-1pct
CZ,2027,285.74524737101933,285.74524737101933,343.3268535148395,57.58160614382018,40.307124300674126,5.758160614382018,11.516321228764037,14.287262368550968,19.743581114593063,34.03084348314403,more-molecule,decline-1pct
CZ,2028,253.46898139484162,253.46898139484162,339.8935849796911,86.4246035848495,60.49722250939465,8.642460358484952,17.284920716969904,12.673449069742082,29.633268077173195,42.306717146915275,more-molecule,decline-1pct
CZ,2029,221.19271541866394,221.19271541866394,336.49464912989424,115.3019337112303,80.7113535978612,11.530193371123032,23.060386742246063,11.059635770933198,39.534727030906645,50.59436280183984,more-molecule,decline-1pct
CZ,2030,188.91644944248625,188.91644944248625,333.12970263859523,144.21325319610898,100.94927723727628,14.421325319610899,28.842650639221798,9.445822472124313,49.44784025588184,58.893662728006156,more-molecule,decline-1pct
CZ,2031,189.2082122987681,189.2082122987681,329.79840561220936,140.59019331344126,98.41313531940888,14.059019331344127,28.118038662688253,9.460410614938406,48.20556548331274,57.66597609825114,more-molecule,decline-1pct
CZ,2032,189.49997515504998,189.49997515504998,326.5004215560872,137.0004464010372,95.90031248072604,13.700044640103721,27.400089280207442,9.4749987577525,46.974713061987636,56.44971181974014,more-molecule,decline-1pct
CZ,2033,189.79173801133177,189.79173801133177,323.23541734052634,133.44367932919457,93.41057553043619,13.344367932919457,26.688735865838915,9.48958690056659,45.75516876839423,55.24475566896082,more-molecule,decline-1pct
CZ,2034,190.08350086761365,190.08350086761365,320.00306316712107,129.91956229950742,90.94369360965518,12.991956229950743,25.983912459901486,9.504175043380682,44.5468195212551,54.050994564635786,more-molecule,decline-1pct
CZ,2035,190.37526372389544,190.37526372389544,316.80303253544986,126.42776881155442,88.49943816808809,12.642776881155442,25.285553762310883,9.518763186194773,43.349553370105774,52.86831655630055,more-molecule,decline-1pct
CZ,2036,190.66702658017732,190.66702658017732,313.63500221009537,122.96797562991804,86.07758294094262,12.296797562991806,24.59359512598361,9.533351329008866,42.16325948398629,51.696610812995154,more-molecule,decline-1pct
CZ,2037,190.9587894364591,190.9587894364591,310.4986521879944,119.53986275153531,83.6779039260747,11.953986275153532,23.907972550307065,9.547939471822955,40.98782814024642,50.53576761206938,more-molecule,decline-1pct
CZ,2038,191.25055229274096,191.25055229274096,307.39366566611443,116.14311337337347,81.30017936136142,11.614311337337348,23.228622674674696,9.562527614637048,39.82315071346228,49.38567832809933,more-molecule,decline-1pct
CZ,2039,191.54231514902278,191.54231514902278,304.31972900945334,112.77741386043056,78.94418970230139,11.277741386043056,22.555482772086112,9.57711575745114,38.66911966446443,48.24623542191557,more-molecule,decline-1pct
CZ,2040,191.83407800530466,191.83407800530466,301.2765317193588,109.44245371405412,76.60971759983788,10.944245371405414,21.888490742810827,9.591703900265234,37.52562852947487,47.1173324297401,more-molecule,decline-1pct
CZ,2041,176.80829090679026,176.80829090679026,298.2637664021652,121.45547549537491,85.01883284676244,12.145547549537492,24.291095099074983,8.840414545339513,41.64465343785415,50.485067983193666,more-molecule,decline-1pct
CZ,2042,161.78250380827592,161.78250380827592,295.28112873814354,133.49862492986762,93.44903745090733,13.349862492986762,26.699724985973525,8.089125190413796,45.774008515953,53.863133706366796,more-molecule,decline-1pct
CZ,2043,146.75671670976152,146.75671670976152,292.3283174507621,145.57160074100057,101.90012051870039,14.557160074100057,29.114320148200115,7.337835835488076,49.91359046207427,57.25142629756235,more-molecule,decline-1pct
CZ,2044,131.7309296112472,131.7309296112472,289.40503427625447,157.67410466500726,110.37187326550507,15.767410466500728,31.534820933001456,6.586546480562361,54.06329700753768,60.64984348810004,more-molecule,decline-1pct
CZ,2045,116.70514251273283,116.70514251273283,286.51098393349196,169.80584142075912,118.86408899453137,16.980584142075912,33.961168284151825,5.835257125636642,58.22302690634989,64.05828403198653,more-molecule,decline-1pct
CZ,2046,101.67935541421846,101.67935541421846,283.645874094157,181.96651867993856,127.37656307595698,18.196651867993857,36.393303735987715,5.083967770710924,62.39267992497732,67.47664769568824,more-molecule,decline-1pct
