country,base_scenario,scenario,year,nh3_consumption_t,nh3_domestic_t,nh3_imported_t,nh3_domestic_ch4_to_h2_to_nh3_t,nh3_domestic_h2_to_nh3_t,h2_demand_network_t,h2_produced_onsite_t,nh3_core_t,nh3_maritime_t,ch4_demand_for_h2_t,ch4_demand_for_nh3_t,hb_electricity_mwh,domestic_share,h2_route_share_of_domestic
BG,DE,import-eu-nh3,2028,230000.0,213571.42857142858,16428.57142857142,213571.42857142858,0.0,0.0,38442.857142857145,230000.0,0.0,101165.4135338346,101165.4135338346,210414.84285714285,0.9285714285714286,0.0
BG,DE,import-eu-nh3,2029,230000.0,197142.85714285716,32857.14285714284,197142.85714285716,0.0,0.0,35485.71428571429,230000.0,0.0,93383.45864661656,93383.45864661656,194229.08571428573,0.8571428571428572,0.0
BG,DE,import-eu-nh3,2030,230000.0,197142.85714285716,32857.14285714284,197142.85714285716,0.0,0.0,35485.71428571429,230000.0,0.0,93383.45864661656,93383.45864661656,194229.08571428573,0.8571428571428572,0.0
BG,DE,import-eu-nh3,2031,230000.0,197142.85714285716,32857.14285714284,197142.85714285716,0.0,0.0,35485.71428571429,230000.0,0.0,93383.45864661656,93383.45864661656,194229.08571428573,0.8571428571428572,0.0
BG,DE,import-eu-nh3,2032,230000.0,197142.85714285716,32857.14285714284,197142.85714285716,0.0,0.0,35485.71428571429,230000.0,0.0,93383.45864661656,93383.45864661656,194229.08571428573,0.8571428571428572,0.0
BG,DE,import-eu-nh3,2033,230000.0,197142.85714285716,32857.14285714284,197142.85714285716,0.0,0.0,35485.71428571429,230000.0,0.0,93383.45864661656,93383.45864661656,194229.08571428573,0.8571428571428572,0.0
BG,DE,import-eu-nh3,2034,230000.0,180714.2857142857,49285.71428571429,180714.2857142857,0.0,0.0,32528.571428571428,230000.0,0.0,85601.5037593985,85601.5037593985,178043.32857142857,0.7857142857142857,0.0
BG,DE,import-eu-nh3,2035,230000.0,180714.2857142857,49285.71428571429,135535.7142857143,45178.57142857143,8132.142857142857,24396.428571428572,230000.0,0.0,64201.12781954888,64201.12781954888,178043.32857142857,0.7857142857142857,0.25
BG,DE,import-eu-nh3,2036,230000.0,180714.2857142857,49285.71428571429,135535.7142857143,45178.57142857143,8132.142857142857,24396.428571428572,230000.0,0.0,64201.12781954888,64201.12781954888,178043.32857142857,0.7857142857142857,0.25
BG,DE,import-eu-nh3,2037,230000.0,180714.2857142857,49285.71428571429,135535.7142857143,45178.57142857143,8132.142857142857,24396.428571428572,230000.0,0.0,64201.12781954888,64201.12781954888,178043.32857142857,0.7857142857142857,0.25
BG,DE,import-eu-nh3,2038,230000.0,180714.2857142857,49285.71428571429,135535.7142857143,45178.57142857143,8132.142857142857,24396.428571428572,230000.0,0.0,64201.12781954888,64201.12781954888,178043.32857142857,0.7857142857142857,0.25
BG,DE,import-eu-nh3,2039,230000.0,164285.7142857143,65714.28571428571,123214.28571428571,41071.42857142857,7392.857142857143,22178.571428571428,230000.0,0.0,58364.66165413534,58364.66165413534,161857.57142857142,0.7142857142857143,0.25
BG,DE,import-eu-nh3,2040,230000.0,164285.7142857143,65714.28571428571,82142.85714285714,82142.85714285714,14785.714285714286,14785.714285714286,230000.0,0.0,38909.77443609023,38909.77443609023,161857.57142857142,0.7142857142857143,0.5
BG,DE,import-eu-nh3,2041,230000.0,164285.7142857143,65714.28571428571,82142.85714285714,82142.85714285714,14785.714285714286,14785.714285714286,230000.0,0.0,38909.77443609023,38909.77443609023,161857.57142857142,0.7142857142857143,0.5
BG,DE,import-eu-nh3,2042,230000.0,164285.7142857143,65714.28571428571,82142.85714285714,82142.85714285714,14785.714285714286,14785.714285714286,230000.0,0.0,38909.77443609023,38909.77443609023,161857.57142857142,0.7142857142857143,0.5
BG,DE,import-eu-nh3,2043,230000.0,164285.7142857143,65714.28571428571,82142.85714285714,82142.85714285714,14785.714285714286,14785.714285714286,230000.0,0.0,38909.77443609023,38909.77443609023,161857.57142857142,0.7142857142857143,0.5
BG,DE,import-eu-nh3,2044,230000.0,147857.14285714284,82142.85714285716,73928.57142857142,73928.57142857142,13307.142857142855,13307.142857142855,230000.0,0.0,35018.7969924812,35018.7969924812,145671.81428571427,0.6428571428571428,0.5
BG,DE,import-eu-nh3,2045,230000.0,147857.14285714284,82142.85714285716,36964.28571428571,110892.85714285713,19960.714285714283,6653.5714285714275,230000.0,0.0,17509.3984962406,17509.3984962406,145671.81428571427,0.6428571428571428,0.75
BG,DE,import-eu-nh3,2046,230000.0,147857.14285714284,82142.85714285716,36964.28571428571,110892.85714285713,19960.714285714283,6653.5714285714275,230000.0,0.0,17509.3984962406,17509.3984962406,145671.81428571427,0.6428571428571428,0.75
BG,DE,import-eu-nh3,2047,230000.0,147857.14285714284,82142.85714285716,36964.28571428571,110892.85714285713,19960.714285714283,6653.5714285714275,230000.0,0.0,17509.3984962406,17509.3984962406,145671.81428571427,0.6428571428571428,0.75
BG,DE,import-eu-nh3,2048,230000.0,147857.14285714284,82142.85714285716,36964.28571428571,110892.85714285713,19960.714285714283,6653.5714285714275,230000.0,0.0,17509.3984962406,17509.3984962406,145671.81428571427,0.6428571428571428,0.75
BG,DE,import-eu-nh3,2049,230000.0,131428.57142857142,98571.42857142858,32857.142857142855,98571.42857142857,17742.85714285714,5914.285714285714,230000.0,0.0,15563.90977443609,15563.90977443609,129486.05714285713,0.5714285714285714,0.75
BG,DE,import-eu-nh3,2050,230000.0,115000.0,115000.0,0.0,115000.0,20700.0,0.0,230000.0,0.0,0.0,0.0,113300.3,0.5,1.0
BG,GA,import-eu-nh3,2019,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,GA,import-eu-nh3,2020,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,GA,import-eu-nh3,2021,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,GA,import-eu-nh3,2022,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,GA,import-eu-nh3,2023,230000.0,230000.0,0.0,230000.0,0.0,0.0,41400.0,230000.0,0.0,108947.36842105264,108947.36842105264,226600.6,1.0,0.0
BG,GA,import-eu-nh3,2024,230000.0,213571.42857142858,16428.57142857142,213571.42857142858,0.0,0.0,38442.857142857145,230000.0,0.0,101165.4135338346,101165.4135338346,210414.84285714285,0.9285714285714286,0.0
BG,GA,import-eu-nh3,2025,230000.0,213571.42857142858,16428.57142857142,213571.42857142858,0.0,0.0,38442.857142857145,230000.0,0.0,101165.4135338346,101165.4135338346,210414.84285714285,0.9285714285714286,0.0
BG,GA,import-eu-nh3,2026,230000.0,213571.42857142858,16428.57142857142,213571.42857142858,0.0,0.0,38442.857142857145,230000.0,0.0,101165.4135338346,101165.4135338346,210414.84285714285,0.9285714285714286,0.0
BG,GA,import-eu-nh3,2027,230000.0,213571.42857142858,16428.57142857142,213571.42857142858,0.0,0.0,38442.857142857145,230000.0,0.0,101165.4135338346,101165.4135338346,210414.84285714285,0.9285714285714286,0.0
BG,GA,import-eu-nh3,2028,230000.0,213571.42857142858,16428.57142857142,213571.42857142858,0.0,0.0,38442.857142857145,230000.0,0.0,101165.4135338346,101165.4135338346,210414.84285714285,0.9285714285714286,0.0
BG,GA,import-eu-nh3,2029,230000.0,197142.85714285716,32857.14285714284,197142.85714285716,0.0,0.0,35485.71428571429,230000.0,0.0,93383.45864661656,93383.45864661656,194229.08571428573,0.8571428571428572,0.0
BG,GA,import-eu-nh3,2030,230000.0,197142.85714285716,32857.14285714284,197142.85714285716,0.0,0.0,35485.71428571429,230000.0,0.0,93383.45864661656,93383.45864661656,194229.08571428573,0.8571428571428572,0.0
BG,GA,import-eu-nh3,2031,230000.0,197142.85714285716,32857.14285714284,197142.85714285716,0.0,0.0,35485.71428571429,230000.0,0.0,93383.45864661656,93383.45864661656,194229.08571428573,0.8571428571428572,0.0
BG,GA,import-eu-nh3,2032,230000.0,197142.85714285716,32857.14285714284,197142.85714285716,0.0,0.0,35485.71428571429,230000.0,0.0,93383.45864661656,93383.45864661656,194229.08571428573,0.8571428571428572,0.0
BG,GA,import-eu-nh3,2033,230000.0,197142.85714285716,32857.14285714284,197142.85714285716,0.0,0.0,35485.71428571429,230000.0,0.0,93383.45864661656,93383.45864661656,194229.08571428573,0.8571428571428572,0.0
BG,GA,import-eu-nh3,2034,230000.0,180714.2857142857,49285.71428571429,180714.2857142857,0.0,0.0,32528.571428571428,230000.0,0.0,85601.5037593985,85601.5037593985,178043.32857142857,0.7857142857142857,0.0
BG,GA,import-eu-nh3,2035,230000.0,180714.2857142857,49285.71428571429,135535.7142857143,45178.57142857143,8132.142857142857,24396.428571428572,230000.0,0.0,64201.12781954888,64201.12781954888,178043.32857142857,0.7857142857142857,0.25
BG,GA,import-eu-nh3,2036,230000.0,180714.2857142857,49285.71428571429,135535.7142857143,45178.57142857143,8132.142857142857,24396.428571428572,230000.0,0.0,64201.12781954888,64201.12781954888,178043.32857142857,0.7857142857142857,0.25
BG,GA,import-eu-nh3,2037,230000.0,180714.2857142857,49285.71428571429,135535.7142857143,45178.57142857143,8132.142857142857,24396.428571428572,230000.0,0.0,64201.12781954888,64201.12781954888,178043.32857142857,0.7857142857142857,0.25
BG,GA,import-eu-nh3,2038,230000.0,180714.2857142857,49285.71428571429,135535.7142857143,45178.57142857143,8132.142857142857,24396.428571428572,230000.0,0.0,64201.12781954888,64201.12781954888,178043.32857142857,0.7857142857142857,0.25
BG,GA,import-eu-nh3,2039,230000.0,164285.7142857143,65714.28571428571,123214.28571428571,41071.42857142857,7392.857142857143,22178.571428571428,230000.0,0.0,58364.66165413534,58364.66165413534,161857.57142857142,0.7142857142857143,0.25
BG,GA,import-eu-nh3,2040,230000.0,164285.7142857143,65714.28571428571,82142.85714285714,82142.85714285714,14785.714285714286,14785.714285714286,230000.0,0.0,38909.77443609023,38909.77443609023,161857.57142857142,0.7142857142857143,0.5
BG,GA,import-eu-nh3,2041,230000.0,164285.7142857143,65714.28571428571,82142.85714285714,82142.85714285714,14785.714285714286,14785.714285714286,230000.0,0.0,38909.77443609023,38909.77443609023,161857.57142857142,0.7142857142857143,0.5
BG,GA,import-eu-nh3,2042,230000.0,164285.7142857143,65714.28571428571,82142.85714285714,82142.85714285714,14785.714285714286,14785.714285714286,230000.0,0.0,38909.77443609023,38909.77443609023,161857.57142857142,0.7142857142857143,0.5
BG,GA,import-eu-nh3,2043,230000.0,164285.7142857143,65714.28571428571,82142.85714285714,82142.85714285714,14785.714285714286,14785.714285714286,230000.0,0.0,38909.77443609023,38909.77443609023,161857.57142857142,0.7142857142857143,0.5
BG,GA,import-eu-nh3,2044,230000.0,147857.14285714284,82142.85714285716,73928.57142857142,73928.57142857142,13307.142857142855,13307.142857142855,230000.0,0.0,35018.7969924812,35018.7969924812,145671.81428571427,0.6428571428571428,0.5
BG,GA,import-eu-nh3,2045,230000.0,147857.14285714284,82142.85714285716,36964.28571428571,110892.85714285713,19960.714285714283,6653.5714285714275,230000.0,0.0,17509.3984962406,17509.3984962406,145671.81428571427,0.6428571428571428,0.75
BG,GA,import-eu-nh3,2046,230000.0,147857.14285714284,82142.85714285716,36964.28571428571,110892.85714285713,19960.714285714283,6653.5714285714275,230000.0,0.0,17509.3984962406,17509.3984962406,145671.81428571427,0.6428571428571428,0.75
BG,GA,import-eu-nh3,2047,230000.0,147857.14285714284,82142.85714285716,36964.28571428571,110892.85714285713,19960.714285714283,6653.5714285714275,230000.0,0.0,17509.3984962406,17509.3984962406,145671.81428571427,0.6428571428571428,0.75
BG,GA,import-eu-nh3,2048,230000.0,147857.14285714284,82142.85714285716,36964.28571428571,110892.85714285713,19960.714285714283,6653.5714285714275,230000.0,0.0,17509.3984962406,17509.3984962406,145671.81428571427,0.6428571428571428,0.75
BG,GA,import-eu-nh3,2049,230000.0,131428.57142857142,98571.42857142858,32857.142857142855,98571.42857142857,17742.85714285714,5914.285714285714,230000.0,0.0,15563.90977443609,15563.90977443609,129486.05714285713,0.5714285714285714,0.75
BG,GA,import-eu-nh3,2050,230000.0,115000.0,115000.0,0.0,115000.0,20700.0,0.0,230000.0,0.0,0.0,0.0,113300.3,0.5,1.0
CY,DE,import-eu-nh3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,DE,import-eu-nh3,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,DE,import-eu-nh3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,DE,import-eu-nh3,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,DE,import-eu-nh3,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,DE,import-eu-nh3,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
CY,DE,import-eu-nh3,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
CY,DE,import-eu-nh3,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
CY,DE,import-eu-nh3,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
CY,DE,import-eu-nh3,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
CY,DE,import-eu-nh3,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
CY,DE,import-eu-nh3,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
CY,DE,import-eu-nh3,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
CY,DE,import-eu-nh3,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
CY,DE,import-eu-nh3,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
CY,DE,import-eu-nh3,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0
CY,DE,import-eu-nh3,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
CY,DE,import-eu-nh3,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
CY,DE,import-eu-nh3,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
CY,DE,import-eu-nh3,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
CY,DE,import-eu-nh3,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.25
CY,DE,import-eu-nh3,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
CY,DE,import-eu-nh3,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
CY,DE,import-eu-nh3,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
CY,DE,import-eu-nh3,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
CY,DE,import-eu-nh3,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.5
CY,DE,import-eu-nh3,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
CY,DE,import-eu-nh3,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
CY,DE,import-eu-nh3,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
CY,DE,import-eu-nh3,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
CY,DE,import-eu-nh3,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.75
CY,DE,import-eu-nh3,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
CY,GA,import-eu-nh3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,GA,import-eu-nh3,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,GA,import-eu-nh3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,GA,import-eu-nh3,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,GA,import-eu-nh3,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CY,GA,import-eu-nh3,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
CY,GA,import-eu-nh3,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
CY,GA,import-eu-nh3,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
CY,GA,import-eu-nh3,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
CY,GA,import-eu-nh3,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0
CY,GA,import-eu-nh3,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
CY,GA,import-eu-nh3,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
CY,GA,import-eu-nh3,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
CY,GA,import-eu-nh3,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
CY,GA,import-eu-nh3,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0
CY,GA,import-eu-nh3,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0
CY,GA,import-eu-nh3,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
CY,GA,import-eu-nh3,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
CY,GA,import-eu-nh3,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
CY,GA,import-eu-nh3,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.25
CY,GA,import-eu-nh3,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.25
CY,GA,import-eu-nh3,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
CY,GA,import-eu-nh3,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
CY,GA,import-eu-nh3,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
CY,GA,import-eu-nh3,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5
CY,GA,import-eu-nh3,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.5
CY,GA,import-eu-nh3,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
CY,GA,import-eu-nh3,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
CY,GA,import-eu-nh3,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
CY,GA,import-eu-nh3,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.75
CY,GA,import-eu-nh3,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.75
CY,GA,import-eu-nh3,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
CZ,DE,import-eu-nh3,2019,130000.0,130000.0,0.0,130000.0,0.0,0.0,23400.0,130000.0,0.0,61578.94736842105,61578.94736842105,128078.59999999999,1.0,0.0
CZ,DE,import-eu-nh3,2020,130000.0,130000.0,0.0,130000.0,0.0,0.0,23400.0,130000.0,0.0,61578.94736842105,61578.94736842105,128078.59999999999,1.0,0.0
CZ,DE,import-eu-nh3,2021,130000.0,130000.0,0.0,130000.0,0.0,0.0,23400.0,130000.0,0.0,61578.94736842105,61578.94736842105,128078.59999999999,1.0,0.0
CZ,DE,import-eu-nh3,2022,130000.0,130000.0,0.0,130000.0,0.0,0.0,23400.0,130000.0,0.0,61578.94736842105,61578.94736842105,128078.59999999999,1.0,0.0
CZ,DE,import-eu-nh3,2023,130000.0,130000.0,0.0,130000.0,0.0,0.0,23400.0,130000.0,0.0,61578.94736842105,61578.94736842105,128078.59999999999,1.0,0.0
CZ,DE,import-eu-nh3,2024,130000.0,120714.28571428572,9285.714285714275,120714.28571428572,0.0,0.0,21728.57142857143,130000.0,0.0,57180.45112781956,57180.45112781956,118930.12857142858,0.9285714285714286,0.0
CZ,DE,import-eu-nh3,2025,130000.0,120714.28571428572,9285.714285714275,120714.28571428572,0.0,0.0,21728.57142857143,130000.0,0.0,57180.45112781956,57180.45112781956,118930.12857142858,0.9285714285714286,0.0
CZ,DE,import-eu-nh3,2026,130000.0,120714.28571428572,9285.714285714275,120714.28571428572,0.0,0.0,21728.57142857143,130000.0,0.0,57180.45112781956,57180.45112781956,118930.12857142858,0.9285714285714286,0.0
CZ,DE,import-eu-nh3,2027,130000.0,120714.28571428572,9285.714285714275,120714.28571428572,0.0,0.0,21728.57142857143,130000.0,0.0,57180.45112781956,57180.45112781956,118930.12857142858,0.9285714285714286,0.0
CZ,DE,import-eu-nh3,2028,130000.0,120714.28571428572,9285.714285714275,120714.28571428572,0.0,0.0,21728.57142857143,130000.0,0.0,57180.45112781956,57180.45112781956,118930.12857142858,0.9285714285714286,0.0
CZ,DE,import-eu-nh3,2029,130000.0,111428.57142857143,18571.428571428565,111428.57142857143,0.0,0.0,20057.14285714286,130000.0,0.0,52781.95488721805,52781.95488721805,109781.65714285715,0.8571428571428572,0.0
CZ,DE,import-eu-nh3,2030,130000.0,111428.57142857143,18571.428571428565,111428.57142857143,0.0,0.0,20057.14285714286,130000.0,0.0,52781.95488721805,52781.95488721805,109781.65714285715,0.8571428571428572,0.0
CZ,DE,import-eu-nh3,2031,130000.0,111428.57142857143,18571.428571428565,111428.57142857143,0.0,0.0,20057.14285714286,130000.0,0.0,52781.95488721805,52781.95488721805,109781.65714285715,0.8571428571428572,0.0
